"(""name"",""terminology"",""code"",""term"",""code_type"",""RecordDate"",),"
"(""hypertension_drugs"",""DMD"",""573811000001107"",""Bisoprolol 5mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7457611000001108"",""Celiprolol 400mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7432811000001105"",""Ramipril 1.25mg capsules (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""742311000001105"",""Celiprolol 200mg tablets (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""13385411000001108"",""Spironolactone 7mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8346611000001105"",""Captopril 1.5mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8791811000001109"",""Captopril 2mg capsules (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""29955211000001109"",""Adizem-XL 120mg capsules (Lexon (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""21574611000001109"",""Zaroxolyn 5mg tablets (Imported (Canada)) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""21624111000001107"",""Irbesartan 150mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""21965711000001100"",""Uard 120XL capsules (Ennogen Healthcare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8672911000001108"",""Propranolol 80mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8792311000001109"",""Co-amilozide 5mg/50mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""3658411000001102"",""Sotalol 160mg tablets (Approved Prescription Services) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""24555211000001104"",""Tolura 20mg tablets (Consilient Health Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""19481911000001105"",""Irbesartan 37.5mg oral powder sachets (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8726611000001108"",""Sotalol 10mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""27126711000001103"",""Nicardipine 10mg/10ml solution for infusion ampoules (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""2882011000001104"",""Slofedipine XL 30mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8671411000001105"",""Phenoxybenzamine 25mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""33734011000001106"",""Nadolol 100mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5331511000001108"",""Amias 8mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""31811000001105"",""Betaloc 50mg tablets (AstraZeneca) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8456711000001106"",""Diltiazem 90mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""15880311000001102"",""Lisinopril 14mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""34943511000001106"",""Furosemide 50mg/5ml solution for injection ampoules (Accord Healthcare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""15773411000001109"",""Amlodipine 1.5mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""14796411000001104"",""Captopril 50mg capsules (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""841811000001108"",""Bisoprolol 10mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""14204111000001106"",""Losartan 25mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""14159011000001102"",""Bisoprolol 7.5mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""14014711000001100"",""Lisinopril 37.5mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""318915008"",""Product containing precisely cilazapril 500 microgram/1 each conventional release oral tablet (clinical drug)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8348111000001103"",""Captopril 2.5mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""557111000001106"",""Cordilox 40mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8346911000001104"",""Captopril 11.25mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""8347211000001105"",""Captopril 12.5mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""13353811000001103"",""Spironolactone 2mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10055111000001106"",""Diltiazem 90mg modified-release capsules (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10055311000001108"",""Diltiazem 120mg modified-release tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10055511000001102"",""Diltiazem 90mg modified-release tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10055911000001109"",""Nifedipine 10mg modified-release tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10056111000001100"",""Nifedipine 20mg modified-release tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10065011000001102"",""Diltiazem 120mg modified-release tablets (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10150311000001106"",""Potassium canrenoate 200mg/10ml solution for injection ampoules (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10150511000001100"",""Aldactone 200mg/10ml solution for injection ampoules (Hoffman-La Roche AG) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10272211000001102"",""Furosemide 40mg/5ml oral solution sugar free (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10284611000001100"",""Keloc SR 10mg tablets (Teva UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10290411000001108"",""Lisinopril 2.5mg tablets (Relonchem Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10291011000001108"",""Lisinopril 20mg tablets (Relonchem Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10294511000001103"",""Fosinopril 10mg tablets (Focus Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10296711000001104"",""Ramipril 2.5mg capsules (Focus Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10301411000001105"",""Moxonidine 300microgram tablets (Focus Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10301611000001108"",""Moxonidine 200microgram tablets (Focus Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10347111000001100"",""Acebutolol 100mg capsules (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10347311000001103"",""Acebutolol 200mg capsules (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10377111000001101"",""Amiloride 5mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10382911000001109"",""Atenolol 25mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10383111000001100"",""Atenolol 50mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10384111000001103"",""Bendroflumethiazide 5mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10385311000001102"",""Bisoprolol 5mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10385511000001108"",""Bisoprolol 10mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10385911000001101"",""Bumetanide 1mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10386311000001107"",""Bumetanide 5mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10396111000001106"",""Co-amilofruse 5mg/40mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10396911000001109"",""Co-amilozide 2.5mg/25mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10402811000001109"",""Doxazosin 1mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10403011000001107"",""Doxazosin 2mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10403311000001105"",""Doxazosin 4mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10405611000001101"",""Enalapril 5mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10405811000001102"",""Enalapril 10mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10410311000001101"",""Quinapril 5mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10410711000001102"",""Quinapril 20mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10415911000001109"",""Verapamil 240mg modified-release tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10416211000001106"",""Sotalol 80mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10428711000001107"",""Furosemide 20mg tablets (Arrow Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10441011000001101"",""Ramipril 1.25mg tablets (Niche Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10441211000001106"",""Ramipril 10mg tablets (Niche Generics Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10459211000001109"",""Adalat 10mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10461311000001105"",""Aprovel 150mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10467411000001106"",""Tenoretic 100mg/25mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10472411000001104"",""Cardicor 1.25mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10472911000001107"",""Cardicor 2.5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10473411000001108"",""Cardicor 3.75mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10473711000001102"",""Cardicor 7.5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10474011000001102"",""Securon SR 240mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10480311000001103"",""Aldactone 100mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10490311000001102"",""Beta-Adalat modified-release capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10491611000001102"",""Micardis 20mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10492011000001101"",""Micardis 40mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10492311000001103"",""Bisoprolol 2.5mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10492411000001105"",""Micardis 80mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10492811000001107"",""Bisoprolol 3.75mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10493311000001108"",""Verapamil 120mg modified-release tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10501211000001108"",""Celiprolol 200mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10502011000001106"",""Dilzem XL 180 capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10504811000001106"",""Irbesartan 150mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10505011000001101"",""Irbesartan 300mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10512611000001102"",""Cozaar 100mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10530311000001100"",""Dilzem XL 180 capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10530411000001107"",""Plendil 10mg modified-release tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10530911000001104"",""Dilzem XL 240 capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10540711000001102"",""Micardis 20mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10540911000001100"",""MicardisPlus 80/12.5mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10545311000001108"",""Irbesartan 300mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10545711000001107"",""Istin 10mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10546311000001103"",""Istin 5mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10597411000001101"",""Proglicem 25 capsules (Essex Pharma GmbH) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10637411000001100"",""Apo-Hydralazine 10mg tablets (Apotex Inc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10684811000001104"",""Furosemide 50mg/5ml solution for injection ampoules (Goldshield Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10736811000001105"",""Furosemide 50mg/5ml oral solution sugar free (Teva UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10740811000001109"",""Bisoprolol 2.5mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10741011000001107"",""Bisoprolol 3.75mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10741211000001102"",""Bisoprolol 7.5mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10742711000001102"",""Perindopril 2mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10767411000001102"",""Innovace 20mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10838811000001108"",""Innovace 5mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10846611000001109"",""Slow-Trasicor 160mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10847111000001103"",""Cardene 20mg capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10847511000001107"",""Cardene 30mg capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10855211000001104"",""Frumil LS 2.5mg/20mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10857011000001102"",""Olmetec 20mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""10857311000001104"",""Olmetec 40mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11010911000001104"",""Spironolactone 25mg tablets (Dr Reddy's Labs) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11019711000001108"",""Co-amilozide 5mg/50mg tablets (Dr Reddy's Labs) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11028811000001103"",""Celectol 200mg tablets (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11136211000001105"",""Coracten SR 20mg capsules (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11159011000001105"",""Co-Irbesartan 150mg/12.5mg tablets (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11177011000001104"",""Atenolol 25mg tablets (Winthrop Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11383411000001100"",""Co-Diovan 80mg/12.5mg tablets (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11404611000001108"",""Felodipine 5mg modified-release tablets (Almus Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11413411000001105"",""Ramipril 1.25mg tablets (Pliva Pharma Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11413611000001108"",""Ramipril 10mg tablets (Pliva Pharma Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11415011000001100"",""Torasemide 10mg tablets (Pliva Pharma Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11555811000001108"",""Bumetanide 2mg/4ml solution for injection ampoules (LEO Pharma) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11560811000001105"",""Atenolol 25mg/5ml oral solution sugar free (UniChem Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11599111000001105"",""Lisinopril 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11604111000001103"",""Lisinopril 5mg/5ml oral solution sugar free (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11604711000001102"",""Propranolol 40mg/5ml oral solution sugar free (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11606311000001107"",""Spironolactone 100mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11606911000001108"",""Spironolactone 10mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11607111000001108"",""Spironolactone 10mg/5ml oral suspension sugar free (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11607711000001109"",""Spironolactone 25mg/5ml oral suspension sugar free (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11608111000001109"",""Spironolactone 50mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11608911000001107"",""Spironolactone 5mg/5ml oral suspension sugar free (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11612911000001107"",""Propranolol 40mg/5ml oral solution sugar free (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11613411000001108"",""Propranolol 80mg/5ml oral solution sugar free (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11613511000001107"",""Spironolactone 100mg/5ml oral suspension sugar free (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11637311000001103"",""Diazoxide 12.5mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11638011000001100"",""Diazoxide 12.5mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11639711000001107"",""Diazoxide 13mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11640911000001104"",""Diazoxide 15mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11641511000001104"",""Diazoxide 15mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11642811000001105"",""Diazoxide 17.4mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11643311000001106"",""Diazoxide 20mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11644511000001102"",""Diazoxide 24mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11646111000001104"",""Diazoxide 30mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11647211000001107"",""Diazoxide 35mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11652211000001107"",""Diazoxide 12.5mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11652911000001103"",""Diazoxide 125mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11653011000001106"",""Diazoxide 125mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11653511000001103"",""Diazoxide 15mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11653611000001104"",""Diazoxide 15mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11653711000001108"",""Diazoxide 17.4mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11654211000001103"",""Diazoxide 24mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11654311000001106"",""Diazoxide 30mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11655011000001107"",""Diazoxide 35mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11657111000001104"",""Amiloride 1.5mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11657411000001109"",""Amiloride 1.5mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11658611000001106"",""Amiloride 12.5mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11658911000001100"",""Amiloride 1mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11659211000001104"",""Amiloride 1mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11659611000001102"",""Amiloride 2.3mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11661311000001103"",""Amiloride 2.5mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11661611000001108"",""Amiloride 2mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11662511000001101"",""Amiloride 300micrograms/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11663111000001104"",""Amiloride 300micrograms/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11664211000001108"",""Amiloride 3mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11666511000001100"",""Amiloride 4mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11667111000001107"",""Amiloride 4mg/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11668311000001105"",""Amiloride 800micrograms/5ml oral solution (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""116711000001106"",""Disogram SR 120mg capsules (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11685911000001102"",""Amlodipine 4mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11686811000001104"",""Amlodipine 50mg/5ml oral suspension (Special Order) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11706411000001105"",""Amiloride 1.5mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11706511000001109"",""Amiloride 1.5mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11706611000001108"",""Amiloride 1.7mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11707011000001103"",""Amiloride 1mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11707211000001108"",""Amiloride 2.3mg/5ml oral solution (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11707311000001100"",""Amiloride 2.3mg/5ml oral suspension (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""11707711000001101"",""Amiloride 2mg/5ml oral suspension (product)"",""1"",""20210127"",),"
